id,run,version,trial,condition,Stress_duration,total_con_stress_dur,total_noc_stress_dur,rt,Target,First_correct,Feedback,Button_pressed,initial_aversiveness
42,1,1,2,bas,5.0010693101,77.62,75.46,NA,2,FALSE,Negative,[],70
42,1,1,3,con,5.183491244,77.62,75.46,683.4519757,3,TRUE,Positive,[3],70
42,1,1,4,con,5.8832318834,77.62,75.46,883.1967684,2,TRUE,Positive,[2],70
42,1,1,5,noc,4.752441912,77.62,75.46,752.3150449,1,TRUE,Positive,[1],70
42,1,1,6,noc,7.7185426727,77.62,75.46,718.4426137,3,FALSE,Negative,[3],70
42,1,1,7,con,6.3141762484,77.62,75.46,814.140378,2,TRUE,Positive,[2],70
42,1,1,8,con,6.1018770696,77.62,75.46,601.7656829,1,TRUE,Positive,[1],70
42,1,1,9,con,9.1847750205,77.62,75.46,684.6764716,2,FALSE,Negative,[3],70
42,1,1,10,noc,4.8170022545,77.62,75.46,816.9671395,3,TRUE,Positive,[3],70
42,1,1,11,con,5.6852694629,77.62,75.46,685.1565661,3,TRUE,Positive,[3],70
42,1,1,12,con,5.5996736945,77.62,75.46,599.6397119,1,TRUE,Positive,[1],70
42,1,1,13,noc,7.6830115272,77.62,75.46,682.9779223,1,FALSE,Negative,[1],70
42,1,1,14,noc,5.0160600385,77.62,75.46,NA,2,TRUE,Positive,[],70
42,1,1,15,noc,4.6514396979,77.62,75.46,651.3369959,3,TRUE,Positive,[3],70
42,1,1,16,bas,4.6677693296,77.62,75.46,667.6817308,3,TRUE,Positive,[3],70
42,1,1,17,con,5.8002935317,77.62,75.46,800.2353841,1,TRUE,Positive,[1],70
42,1,1,18,con,9.1998223858,77.62,75.46,699.7850053,2,FALSE,Negative,[3],70
42,1,1,19,bas,4.7998932954,77.62,75.46,799.8596905,1,TRUE,Positive,[1],70
42,1,1,20,noc,7.9681955813,77.62,75.46,968.1151565,2,FALSE,Negative,[2],70
42,1,1,21,noc,7.7839340712,77.62,75.46,783.896313,3,FALSE,Negative,[3],70
42,1,1,22,con,5.566639116,77.62,75.46,566.6021132,1,TRUE,Positive,[1],70
42,1,1,23,bas,4.717371793,77.62,75.46,717.2649377,1,TRUE,Positive,[1],70
42,1,1,24,bas,4.7680337494,77.62,75.46,767.924251,3,TRUE,Positive,[3],70
42,1,1,25,noc,7.633416615,77.62,75.46,633.3818776,2,FALSE,Negative,[3],70
42,1,1,26,noc,4.8642761749,77.62,75.46,864.2561631,1,TRUE,Positive,[1],70
42,1,1,27,con,6.7832170445,77.62,75.46,783.1800417,3,TRUE,Positive,[3],70
42,1,1,28,noc,4.9017394031,77.62,75.46,901.6393442,2,TRUE,Positive,[3],70
42,1,1,29,bas,5.0181174781,77.62,75.46,1018.0189298,2,TRUE,Positive,[2],70
42,1,1,30,noc,7.666335654,77.62,75.46,666.299406,1,FALSE,Negative,[1],70
42,2,1,1,bas,4.8354640868,76.16,75.82,835.3542108,2,TRUE,Positive,[2],0
42,2,1,2,con,6.2001980795,76.16,75.82,700.1569229,1,TRUE,Positive,[1],0
42,2,1,3,con,5.1520085242,76.16,75.82,651.9058221,3,TRUE,Positive,[3],0
42,2,1,4,con,5.6673785332,76.16,75.82,667.3015067,2,TRUE,Positive,[2],0
42,2,1,5,noc,4.8844873412,76.16,75.82,884.3725566,2,TRUE,Positive,[2],0
42,2,1,6,noc,4.6666864268,76.16,75.82,666.6498017,1,TRUE,Positive,[1],0
42,2,1,7,con,6.118449863,76.16,75.82,618.3373434,3,TRUE,Positive,[3],0
42,2,1,8,con,6.064237888,76.16,75.82,564.216366,2,TRUE,Positive,[2],0
42,2,1,9,bas,4.8183385143,76.16,75.82,818.2305261,3,TRUE,Positive,[3],0
42,2,1,10,con,9.4847851768,76.16,75.82,984.6983333,2,FALSE,Negative,[3],0
42,2,1,11,noc,4.7662500562,76.16,75.82,766.2209822,3,TRUE,Positive,[3],0
42,2,1,12,noc,7.7340106633,76.16,75.82,733.9732829,1,FALSE,Negative,[1],0
42,2,1,13,bas,4.9517851477,76.16,75.82,951.6711179,3,TRUE,Positive,[3],0
42,2,1,14,noc,7.7169152978,76.16,75.82,716.8782945,1,FALSE,Negative,[1],0
42,2,1,15,noc,7.9191032294,76.16,75.82,919.0178961,2,FALSE,Negative,[2],0
42,2,1,16,bas,4.9511606279,76.16,75.82,951.0783153,2,TRUE,Positive,[2],0
42,2,1,17,bas,4.8830276122,76.16,75.82,882.9879663,1,TRUE,Positive,[1],0
42,2,1,18,noc,7.8825979247,76.16,75.82,882.5775352,3,FALSE,Negative,[3],0
42,2,1,19,con,5.6833475744,76.16,75.82,683.3109492,1,TRUE,Positive,[1],0
42,2,1,20,noc,5.001192024,76.16,75.82,NA,2,TRUE,Positive,[],0
42,2,1,21,con,5.7346823807,76.16,75.82,734.5838319,3,TRUE,Positive,[3],0
42,2,1,22,bas,4.7350018146,76.16,75.82,734.8866523,1,TRUE,Positive,[1],0
42,2,1,23,noc,4.7502326844,76.16,75.82,750.1960588,3,TRUE,Positive,[3],0
42,2,1,24,con,5.968244289,76.16,75.82,968.1438524,2,TRUE,Positive,[2],0
42,2,1,25,con,6.2335566226,76.16,75.82,733.5181092,1,TRUE,Positive,[1],0
42,2,1,26,noc,7.7353155846,76.16,75.82,735.2109943,3,FALSE,Negative,[3],0
42,2,1,27,con,6.5017329087,76.16,75.82,751.6309619,3,TRUE,Positive,[3],0
42,2,1,28,con,7.350339842,76.16,75.82,600.3001961,1,TRUE,Positive,[1],0
42,2,1,29,noc,7.7197671682,76.16,75.82,719.6569145,1,FALSE,Negative,[1],0
42,2,1,30,noc,5.0468366817,76.16,75.82,NA,2,TRUE,Positive,[],0
42,3,1,1,noc,7.7174212565,78.38,75.49,717.3865191,3,FALSE,Negative,[3],0
42,3,1,2,con,6.2839561598,78.38,75.49,783.8791334,3,TRUE,Positive,[3],0
42,3,1,3,con,5.1670479607,78.38,75.49,666.9698013,1,TRUE,Positive,[1],0
42,3,1,4,noc,4.9149955241,78.38,75.49,914.9755123,2,TRUE,Positive,[2],0
42,3,1,5,bas,4.7333381912,78.38,75.49,733.300433,3,TRUE,Positive,[3],0
42,3,1,6,bas,4.7513272921,78.38,75.49,751.241581,1,TRUE,Positive,[1],0
42,3,1,7,con,5.7167265071,78.38,75.49,716.6887489,1,TRUE,Positive,[1],0
42,3,1,8,con,6.2016985868,78.38,75.49,701.6038136,3,TRUE,Positive,[3],0
42,3,1,9,con,9.5010464662,78.38,75.49,NA,2,FALSE,Negative,[],0
42,3,1,10,noc,4.8666976029,78.38,75.49,866.6662639,2,TRUE,Positive,[2],0
42,3,1,11,noc,4.7519091452,78.38,75.49,751.8090862,1,TRUE,Positive,[1],0
42,3,1,12,con,5.8002757854,78.38,75.49,800.2433134,1,TRUE,Positive,[1],0
42,3,1,13,bas,4.8017374021,78.38,75.49,801.6320569,3,TRUE,Positive,[3],0
42,3,1,14,noc,7.8681237274,78.38,75.49,868.0372615,2,FALSE,Negative,[2],0
42,3,1,15,noc,7.8165453812,78.38,75.49,816.5110215,3,FALSE,Negative,[3],0
42,3,1,16,bas,5.0164753776,78.38,75.49,NA,2,FALSE,Negative,[],0
42,3,1,17,con,5.8173700185,78.38,75.49,817.3209326,3,TRUE,Positive,[3],0
42,3,1,18,bas,4.8017710065,78.38,75.49,801.6649066,2,TRUE,Positive,[2],0
42,3,1,19,noc,7.7021258199,78.38,75.49,702.0291593,1,FALSE,Negative,[1],0
42,3,1,20,noc,4.7180567253,78.38,75.49,717.9698818,1,TRUE,Positive,[1],0
42,3,1,21,noc,7.783569328,78.38,75.49,783.534213,3,FALSE,Negative,[3],0
42,3,1,22,con,5.6690361141,78.38,75.49,668.927371,1,TRUE,Positive,[1],0
42,3,1,23,con,6.2318578847,78.38,75.49,731.8359851,3,TRUE,Positive,[3],0
42,3,1,24,con,9.5001274338,78.38,75.49,NA,2,FALSE,Negative,[],0
42,3,1,25,noc,7.7181564071,78.38,75.49,718.0605014,2,FALSE,Negative,[3],0
42,3,1,26,con,5.8018612489,78.38,75.49,801.7559038,2,TRUE,Positive,[2],0
42,3,1,27,noc,4.6684663445,78.38,75.49,668.3628876,1,TRUE,Positive,[1],0
42,3,1,28,con,6.6845611203,78.38,75.49,684.4878695,2,TRUE,Positive,[2],0
42,3,1,29,noc,4.9672255749,78.38,75.49,967.1938578,3,TRUE,Positive,[3],0
42,3,1,30,bas,4.8019039156,78.38,75.49,801.7955497,1,TRUE,Positive,[1],0
42,4,1,1,bas,4.783896313,74.85,75.79,783.8627086,1,TRUE,Positive,[1],0
42,4,1,2,noc,7.9138144497,74.85,75.79,913.7933054,3,FALSE,Negative,[3],0
42,4,1,3,con,6.26451828,74.85,75.79,764.4971353,2,TRUE,Positive,[2],0
42,4,1,4,noc,4.7688123221,74.85,75.79,768.7047115,3,TRUE,Positive,[3],0
42,4,1,5,con,5.1668980611,74.85,75.79,666.8652114,1,TRUE,Positive,[1],0
42,4,1,6,con,5.7023210293,74.85,75.79,702.2224804,1,TRUE,Positive,[1],0
42,4,1,7,noc,7.9305847185,74.85,75.79,930.5635737,2,FALSE,Negative,[2],0
42,4,1,8,noc,4.7345577786,74.85,75.79,734.479242,3,TRUE,Positive,[3],0
42,4,1,9,noc,4.9513766044,74.85,75.79,951.2965572,2,TRUE,Positive,[2],0
42,4,1,10,con,6.1521773031,74.85,75.79,652.1444535,3,TRUE,Positive,[3],0
42,4,1,11,con,6.1803237153,74.85,75.79,680.302571,3,TRUE,Positive,[3],0
42,4,1,12,noc,7.8346534204,74.85,75.79,834.5748833,1,FALSE,Negative,[1],0
42,4,1,13,con,6.3676145594,74.85,75.79,867.5382878,2,TRUE,Positive,[2],0
42,4,1,14,noc,7.8844745033,74.85,75.79,884.3982317,2,FALSE,Negative,[2],0
42,4,1,15,con,6.3147913283,74.85,75.79,814.7694282,2,TRUE,Positive,[2],0
42,4,1,16,bas,4.7676935489,74.85,75.79,767.5802745,3,TRUE,Positive,[3],0
42,4,1,17,noc,4.7185774101,74.85,75.79,718.4724426,1,TRUE,Positive,[1],0
42,4,1,18,noc,4.8848547274,74.85,75.79,884.7471168,2,TRUE,Positive,[2],0
42,4,1,19,bas,4.6174128363,74.85,75.79,617.3210838,3,TRUE,Positive,[3],0
42,4,1,20,bas,4.6186233615,74.85,75.79,618.5127301,2,TRUE,Positive,[2],0
42,4,1,21,con,6.3009896027,74.85,75.79,800.879349,1,TRUE,Positive,[1],0
42,4,1,22,bas,4.9166183677,74.85,75.79,916.5798542,1,TRUE,Positive,[1],0
42,4,1,23,noc,7.7019457133,74.85,75.79,701.8392356,1,FALSE,Negative,[1],0
42,4,1,24,noc,7.733533401,74.85,75.79,733.4990408,1,FALSE,Negative,[1],0
42,4,1,25,noc,4.7340650354,74.85,75.79,733.9910292,3,TRUE,Positive,[3],0
42,4,1,26,bas,4.8345054081,74.85,75.79,834.3823166,2,TRUE,Positive,[2],0
42,4,1,27,con,6.2509970977,74.85,75.79,750.9004371,1,TRUE,Positive,[1],0
42,4,1,28,con,6.2346425457,74.85,75.79,734.5583453,2,TRUE,Positive,[2],0
42,4,1,29,con,6.4012593091,74.85,75.79,651.1751083,3,TRUE,Positive,[3],0
42,4,1,30,con,7.5181180448,74.85,75.79,768.02667,3,TRUE,Positive,[3],0
43,1,1,1,con,6.3300612135,76.6,76.6,830.0378034,3,TRUE,Positive,[3],65
43,1,1,2,bas,4.7666921157,76.6,76.6,766.6532248,2,TRUE,Positive,[2],65
43,1,1,3,con,5.2831338949,76.6,76.6,783.0961368,3,TRUE,Positive,[3],65
43,1,1,4,con,5.7664478205,76.6,76.6,766.4164813,2,TRUE,Positive,[2],65
43,1,1,5,noc,5.0007041892,76.6,76.6,NA,1,TRUE,Positive,[],65
43,1,1,6,noc,7.7173905656,76.6,76.6,717.3169373,3,FALSE,Negative,[3],65
43,1,1,7,con,6.1496124505,76.6,76.6,649.5758251,2,TRUE,Positive,[2],65
43,1,1,8,con,6.150492215,76.6,76.6,650.4548345,1,TRUE,Positive,[1],65
43,1,1,9,con,6.0995074074,76.6,76.6,599.470782,2,TRUE,Positive,[2],65
43,1,1,10,noc,4.7339040853,76.6,76.6,733.800628,3,TRUE,Positive,[3],65
43,1,1,11,con,6.2497372034,76.6,76.6,749.6975574,3,TRUE,Positive,[3],65
43,1,1,12,con,6.4842960147,76.6,76.6,984.2586342,1,TRUE,Positive,[1],65
43,1,1,13,noc,4.9800436937,76.6,76.6,980.0229268,1,TRUE,Positive,[1],65
43,1,1,14,noc,8.0005878941,76.6,76.6,NA,2,FALSE,Negative,[],65
43,1,1,15,noc,7.8007254092,76.6,76.6,800.6899166,3,FALSE,Negative,[3],65
43,1,1,16,bas,4.7336726279,76.6,76.6,733.6363801,3,TRUE,Positive,[3],65
43,1,1,17,con,6.4168324249,76.6,76.6,916.7776756,1,TRUE,Positive,[1],65
43,1,1,18,con,6.1179930344,76.6,76.6,617.8888219,2,TRUE,Positive,[2],65
43,1,1,19,bas,4.8509184289,76.6,76.6,850.882181,1,TRUE,Positive,[1],65
43,1,1,20,noc,7.8004044651,76.6,76.6,800.3682173,2,FALSE,Negative,[2],65
43,1,1,21,noc,7.7997799456,76.6,76.6,799.744453,3,FALSE,Negative,[3],65
43,1,1,22,con,9.7677587829,76.6,76.6,NA,1,FALSE,Negative,[],65
43,1,1,23,bas,4.7009038542,76.6,76.6,700.8253173,1,TRUE,Positive,[1],65
43,1,1,24,bas,4.6163966205,76.6,76.6,616.3577296,3,TRUE,Positive,[3],65
43,1,1,25,noc,7.8682830168,76.6,76.6,868.1995714,2,FALSE,Negative,[2],65
43,1,1,26,noc,4.9963616263,76.6,76.6,996.3404817,1,TRUE,Positive,[1],65
43,1,1,27,con,5.7838773525,76.6,76.6,533.8384616,3,TRUE,Positive,[3],65
43,1,1,28,noc,4.8847685955,76.6,76.6,884.6764656,2,TRUE,Positive,[2],65
43,1,1,29,bas,4.728051197,76.6,76.6,728.0130613,2,TRUE,Positive,[2],65
43,1,1,30,noc,5.0165829947,76.6,76.6,1016.5505226,1,TRUE,Positive,[1],65
43,2,1,1,bas,5.0003938173,77.26,76.09,NA,2,FALSE,Negative,[],0
43,2,1,2,con,6.2336469524,77.26,76.09,733.6144804,1,TRUE,Positive,[1],0
43,2,1,3,con,5.2842892938,77.26,76.09,784.2130223,3,TRUE,Positive,[3],0
43,2,1,4,con,5.9338953254,77.26,76.09,933.8318917,2,TRUE,Positive,[2],0
43,2,1,5,noc,7.9000213711,77.26,76.09,899.9843682,2,FALSE,Negative,[2],0
43,2,1,6,noc,7.8346371217,77.26,76.09,834.5555641,1,FALSE,Negative,[1],0
43,2,1,7,con,9.5001895458,77.26,76.09,NA,3,FALSE,Negative,[],0
43,2,1,8,con,5.6508528052,77.26,76.09,650.7742683,2,TRUE,Positive,[2],0
43,2,1,9,bas,4.5648005087,77.26,76.09,564.7306561,3,TRUE,Positive,[3],0
43,2,1,10,con,5.8009681941,77.26,76.09,800.893433,2,TRUE,Positive,[2],0
43,2,1,11,noc,4.9008339261,77.26,76.09,900.7580323,3,TRUE,Positive,[3],0
43,2,1,12,noc,4.8672118186,77.26,76.09,867.1423436,1,TRUE,Positive,[3],0
43,2,1,13,bas,4.733760982,77.26,76.09,733.6862209,3,TRUE,Positive,[3],0
43,2,1,14,noc,7.8179427405,77.26,76.09,817.8581623,1,FALSE,Negative,[1],0
43,2,1,15,noc,4.8342761539,77.26,76.09,834.1968618,2,TRUE,Positive,[2],0
43,2,1,16,bas,4.9169951624,77.26,76.09,916.930596,2,TRUE,Positive,[2],0
43,2,1,17,bas,4.9675268725,77.26,76.09,967.4487131,1,TRUE,Positive,[1],0
43,2,1,18,noc,4.8176063156,77.26,76.09,817.5345751,3,TRUE,Positive,[3],0
43,2,1,19,con,5.9012439795,77.26,76.09,901.1537375,1,TRUE,Positive,[1],0
43,2,1,20,noc,4.6341848547,77.26,76.09,634.1206659,2,TRUE,Positive,[2],0
43,2,1,21,con,6.4171424191,77.26,76.09,917.0755873,3,TRUE,Positive,[3],0
43,2,1,22,bas,4.5667956485,77.26,76.09,566.7541145,1,TRUE,Positive,[1],0
43,2,1,23,noc,7.8836996628,77.26,76.09,883.6683235,3,FALSE,Negative,[3],0
43,2,1,24,con,6.2806713094,77.26,76.09,780.6494097,2,TRUE,Positive,[2],0
43,2,1,25,con,6.35058729,77.26,76.09,850.5231012,1,TRUE,Positive,[1],0
43,2,1,26,noc,7.9175509622,77.26,76.09,917.4829975,3,FALSE,Negative,[3],0
43,2,1,27,con,6.4505085265,77.26,76.09,700.4398067,3,TRUE,Positive,[3],0
43,2,1,28,con,7.4511961021,77.26,76.09,701.1164325,1,TRUE,Positive,[1],0
43,2,1,29,noc,7.8167378785,77.26,76.09,816.7008755,1,FALSE,Negative,[1],0
43,2,1,30,noc,4.8667013287,77.26,76.09,866.6643257,2,TRUE,Positive,[2],0
43,3,1,1,noc,4.8472120904,76.9,75.99,847.1909459,3,TRUE,Positive,[3],0
43,3,1,2,con,6.1510521681,76.9,75.99,650.9762743,3,TRUE,Positive,[3],0
43,3,1,3,con,5.1833738855,76.9,75.99,683.3349947,1,TRUE,Positive,[1],0
43,3,1,4,noc,7.7500086844,76.9,75.99,749.9781003,2,FALSE,Negative,[2],0
43,3,1,5,bas,4.7346460326,76.9,75.99,734.5508821,3,TRUE,Positive,[3],0
43,3,1,6,bas,4.7830432754,76.9,75.99,783.0153343,1,TRUE,Positive,[1],0
43,3,1,7,con,5.6836408356,76.9,75.99,683.5532367,1,TRUE,Positive,[1],0
43,3,1,8,con,6.3000838986,76.9,75.99,800.051049,3,TRUE,Positive,[3],0
43,3,1,9,con,9.3674481845,76.9,75.99,867.3711579,2,FALSE,Negative,[1],0
43,3,1,10,noc,4.8176191534,76.9,75.99,817.585171,2,TRUE,Positive,[2],0
43,3,1,11,noc,7.8174703863,76.9,75.99,817.3956252,1,FALSE,Negative,[1],0
43,3,1,12,con,5.8669176827,76.9,75.99,866.8410337,1,TRUE,Positive,[1],0
43,3,1,13,bas,4.8670320899,76.9,75.99,866.9796061,3,TRUE,Positive,[3],0
43,3,1,14,noc,4.7997217981,76.9,75.99,799.6881933,2,TRUE,Positive,[2],0
43,3,1,15,noc,7.9974199868,76.9,75.99,997.3999749,3,FALSE,Negative,[3],0
43,3,1,16,bas,4.799670447,76.9,75.99,799.6281579,2,TRUE,Positive,[2],0
43,3,1,17,con,5.8469424974,76.9,75.99,846.9202201,3,TRUE,Positive,[3],0
43,3,1,18,bas,4.7177258578,76.9,75.99,717.6899876,2,TRUE,Positive,[2],0
43,3,1,19,noc,7.8973193991,76.9,75.99,897.2993873,1,FALSE,Negative,[1],0
43,3,1,20,noc,7.7952640728,76.9,75.99,795.1915772,1,FALSE,Negative,[1],0
43,3,1,21,noc,4.7331058783,76.9,75.99,733.071896,3,TRUE,Positive,[3],0
43,3,1,22,con,5.7007433821,76.9,75.99,700.6682434,1,TRUE,Positive,[1],0
43,3,1,23,con,6.4668415623,76.9,75.99,966.8079576,3,TRUE,Positive,[3],0
43,3,1,24,con,6.2164843704,76.9,75.99,716.4466123,2,TRUE,Positive,[2],0
43,3,1,25,noc,4.683206617,76.9,75.99,683.171502,2,TRUE,Positive,[2],0
43,3,1,26,con,6.5331637238,76.9,75.99,783.1270984,2,TRUE,Positive,[2],0
43,3,1,27,noc,5.0161816257,76.9,75.99,NA,1,TRUE,Positive,[],0
43,3,1,28,con,7.5834281062,76.9,75.99,833.392236,2,TRUE,Positive,[2],0
43,3,1,29,noc,7.834571045,76.9,75.99,834.4955287,3,FALSE,Negative,[3],0
43,3,1,30,bas,4.9662578216,76.9,75.99,966.2227065,1,TRUE,Positive,[1],0
43,4,1,1,bas,5.001128213,76.78,75.13,NA,1,FALSE,Negative,[],0
43,4,1,2,noc,7.7164915444,76.78,75.13,716.4620931,3,FALSE,Negative,[3],0
43,4,1,3,con,6.2832143197,76.78,75.13,783.1754288,2,TRUE,Positive,[2],0
43,4,1,4,noc,7.8638717341,76.78,75.13,863.850212,3,FALSE,Negative,[3],0
43,4,1,5,con,5.3351706441,76.78,75.13,835.0917296,1,TRUE,Positive,[1],0
43,4,1,6,con,5.8341187025,76.78,75.13,834.0454517,1,TRUE,Positive,[1],0
43,4,1,7,noc,7.8959752095,76.78,75.13,895.9548201,2,FALSE,Negative,[2],0
43,4,1,8,noc,4.7844448573,76.78,75.13,784.3610342,3,TRUE,Positive,[3],0
43,4,1,9,noc,7.6497993533,76.78,75.13,649.7619727,2,FALSE,Negative,[2],0
43,4,1,10,con,6.3703767053,76.78,75.13,870.28231,3,TRUE,Positive,[3],0
43,4,1,11,con,6.2313221841,76.78,75.13,731.2999068,3,TRUE,Positive,[3],0
43,4,1,12,noc,4.6684409213,76.78,75.13,668.3427502,1,TRUE,Positive,[1],0
43,4,1,13,con,6.2688707599,76.78,75.13,768.7959988,2,TRUE,Positive,[2],0
43,4,1,14,noc,4.71782856,76.78,75.13,717.7439817,2,TRUE,Positive,[2],0
43,4,1,15,con,9.5165271126,76.78,75.13,NA,2,FALSE,Negative,[],0
43,4,1,16,bas,4.7680808598,76.78,75.13,767.9694733,3,TRUE,Positive,[3],0
43,4,1,17,noc,7.784188102,76.78,75.13,784.1099426,1,FALSE,Negative,[1],0
43,4,1,18,noc,4.7840846447,76.78,75.13,784.0072405,2,TRUE,Positive,[2],0
43,4,1,19,bas,4.6332514737,76.78,75.13,633.2129604,3,TRUE,Positive,[3],0
43,4,1,20,bas,4.9174558117,76.78,75.13,917.3784075,2,TRUE,Positive,[2],0
43,4,1,21,con,5.7499667728,76.78,75.13,749.927882,1,TRUE,Positive,[1],0
43,4,1,22,bas,4.8683932706,76.78,75.13,868.2833944,1,TRUE,Positive,[1],0
43,4,1,23,noc,4.6499787044,76.78,75.13,649.9469876,1,TRUE,Positive,[1],0
43,4,1,24,noc,7.7495216044,76.78,75.13,749.4846015,1,FALSE,Negative,[1],0
43,4,1,25,noc,4.8675403144,76.78,75.13,867.4632878,3,TRUE,Positive,[3],0
43,4,1,26,bas,4.7828525968,76.78,75.13,782.8223903,2,TRUE,Positive,[2],0
43,4,1,27,con,5.6007964701,76.78,75.13,600.7179332,1,TRUE,Positive,[1],0
43,4,1,28,con,5.6174523379,76.78,75.13,617.3651166,2,TRUE,Positive,[2],0
43,4,1,29,con,6.5178622402,76.78,75.13,767.7708655,3,TRUE,Positive,[3],0
43,4,1,30,con,7.4502513937,76.78,75.13,700.2151459,3,TRUE,Positive,[3],0
44,1,5,1,con,9.4002143905,82.25,75.78,900.1781427,3,FALSE,Negative,[1],50
44,1,5,2,bas,5.0006905957,82.25,75.78,NA,2,FALSE,Negative,[],50
44,1,5,3,con,8.0164311945,82.25,75.78,NA,3,FALSE,Negative,[],50
44,1,5,4,con,4.9300383849,82.25,75.78,929.9983613,2,TRUE,Positive,[2],50
44,1,5,5,noc,7.783238271,82.25,75.78,783.2001353,1,FALSE,Negative,[1],50
44,1,5,6,noc,7.7844548371,82.25,75.78,784.3706366,3,FALSE,Negative,[2],50
44,1,5,7,con,8.5169443272,82.25,75.78,NA,2,FALSE,Negative,[],50
44,1,5,8,con,5.1669399095,82.25,75.78,666.9029065,1,TRUE,Positive,[1],50
44,1,5,9,con,5.7330143277,82.25,75.78,732.9777023,2,TRUE,Positive,[2],50
44,1,5,10,noc,4.914551143,82.25,75.78,914.5296208,3,TRUE,Positive,[1],50
44,1,5,11,con,9.0162205043,82.25,75.78,NA,3,FALSE,Negative,[],50
44,1,5,12,con,5.9014891041,82.25,75.78,901.3916883,1,TRUE,Positive,[1],50
44,1,5,13,noc,4.8009645686,82.25,75.78,800.8837663,1,TRUE,Positive,[1],50
44,1,5,14,noc,4.7510468435,82.25,75.78,751.0124836,2,TRUE,Positive,[2],50
44,1,5,15,noc,5.0812101321,82.25,75.78,1081.1886101,3,TRUE,Positive,[3],50
44,1,5,16,bas,5.0007604483,82.25,75.78,NA,3,FALSE,Negative,[],50
44,1,5,17,con,5.7858590611,82.25,75.78,785.7756156,1,TRUE,Positive,[1],50
44,1,5,18,con,5.7831721944,82.25,75.78,783.1340587,2,TRUE,Positive,[2],50
44,1,5,19,bas,4.8169305832,82.25,75.78,816.9007542,1,TRUE,Positive,[1],50
44,1,5,20,noc,7.9664572099,82.25,75.78,966.4096347,2,FALSE,Negative,[2],50
44,1,5,21,noc,7.6832351749,82.25,75.78,683.1989271,3,FALSE,Negative,[3],50
44,1,5,22,con,6.3348671934,82.25,75.78,584.765624,1,TRUE,Positive,[1],50
44,1,5,23,bas,4.6662036264,82.25,75.78,666.1666235,1,TRUE,Positive,[1],50
44,1,5,24,bas,4.8999304496,82.25,75.78,899.8919363,3,FALSE,Negative,[1],50
44,1,5,25,noc,4.8848649657,82.25,75.78,884.7830306,2,TRUE,Positive,[3],50
44,1,5,26,noc,7.8500146124,82.25,75.78,849.9836507,1,FALSE,Negative,[1],50
44,1,5,27,con,7.6665381632,82.25,75.78,916.5004052,3,TRUE,Positive,[3],50
44,1,5,28,noc,4.6164595886,82.25,75.78,616.410503,2,TRUE,Positive,[2],50
44,1,5,29,bas,4.8009354948,82.25,75.78,800.8331703,2,TRUE,Positive,[2],50
44,1,5,30,noc,7.666474352,82.25,75.78,666.4396146,1,FALSE,Negative,[1],50
44,2,5,1,bas,4.7507432684,74.96,76.03,750.7006017,2,TRUE,Positive,[2],0
44,2,5,2,con,6.1813242371,74.96,76.03,681.3019598,1,TRUE,Positive,[1],0
44,2,5,3,con,5.1834764492,74.96,76.03,683.4371807,3,TRUE,Positive,[3],0
44,2,5,4,con,5.8638076482,74.96,76.03,863.7842381,2,TRUE,Positive,[2],0
44,2,5,5,noc,4.7680595128,74.96,76.03,767.9753122,2,TRUE,Positive,[2],0
44,2,5,6,noc,4.6846514815,74.96,76.03,684.5684135,1,TRUE,Positive,[1],0
44,2,5,7,con,6.483631484,74.96,76.03,983.594481,3,TRUE,Positive,[3],0
44,2,5,8,con,6.2666156429,74.96,76.03,766.5797727,2,TRUE,Positive,[2],0
44,2,5,9,bas,4.8517884881,74.96,76.03,851.6593553,3,FALSE,Negative,[1],0
44,2,5,10,con,6.3659368277,74.96,76.03,865.9009575,2,TRUE,Positive,[2],0
44,2,5,11,noc,7.9998482125,74.96,76.03,999.8134751,3,FALSE,Negative,[3],0
44,2,5,12,noc,7.6838121187,74.96,76.03,683.7762486,1,FALSE,Negative,[1],0
44,2,5,13,bas,4.8501630018,74.96,76.03,850.1244885,3,TRUE,Positive,[3],0
44,2,5,14,noc,5.000790277,74.96,76.03,NA,1,TRUE,Positive,[],0
44,2,5,15,noc,4.5342277221,74.96,76.03,534.1941174,2,TRUE,Positive,[2],0
44,2,5,16,bas,5.0003851326,74.96,76.03,NA,2,FALSE,Negative,[],0
44,2,5,17,bas,4.7000454607,74.96,76.03,700.0065699,1,TRUE,Positive,[1],0
44,2,5,18,noc,5.0008333214,74.96,76.03,1000.8023598,3,TRUE,Positive,[3],0
44,2,5,19,con,6.0996685593,74.96,76.03,599.6311788,1,TRUE,Positive,[1],0
44,2,5,20,noc,7.7513579703,74.96,76.03,751.2715042,2,FALSE,Negative,[2],0
44,2,5,21,con,6.3306832178,74.96,76.03,830.6609406,3,TRUE,Positive,[3],0
44,2,5,22,bas,4.7161870506,74.96,76.03,716.1553338,1,TRUE,Positive,[1],0
44,2,5,23,noc,7.8191583114,74.96,76.03,819.0884589,3,FALSE,Negative,[3],0
44,2,5,24,con,6.2011211892,74.96,76.03,701.0490712,2,TRUE,Positive,[2],0
44,2,5,25,con,6.1346737209,74.96,76.03,634.5982046,1,TRUE,Positive,[1],0
44,2,5,26,noc,7.9172104463,74.96,76.03,917.1353077,3,FALSE,Negative,[2],0
